position,team_title,points,points_h,points_a,goals_per90_h,goals_per90_a,against_per90_h,against_per90_a,xG_per90_h,xG_per90_a,xGa_per90_h,xGa_per90_a,points_pvalue,goals_for_pvalue,goals_against_pvalue,xG_for_pvalue,xG_against_pvalue
11,Aston_Villa,55.0,25.0,30.0,1.5263157894736843,1.368421052631579,1.4210526315789473,1.0,1.6167895263157894,1.3682362105263157,1.446507,1.356259115789474,0.5664365944100787,0.7236857068122753,0.28108890392468217,0.4064869487592345,0.7285551619632686
12,Newcastle_United,45.0,23.0,22.0,1.368421052631579,1.0526315789473684,1.736842105263158,1.5263157894736843,1.3837328421052633,0.9299086315789472,1.3147270000000002,1.8444123684210527,0.9036031875291095,0.3810746578908192,0.6009043814168823,0.09897659914105643,0.038122642203764004
13,Wolverhampton_Wanderers,45.0,25.0,20.0,1.105263157894737,0.7894736842105263,1.3157894736842106,1.4210526315789473,1.0956593157894738,0.9369216315789475,1.1871853157894736,1.5598748947368422,0.5438061230585662,0.24999644709872784,0.8041748192386291,0.3724729586859723,0.16795667558729557
14,Crystal_Palace,44.0,23.0,21.0,1.0526315789473684,1.105263157894737,1.6842105263157894,1.7894736842105263,0.862451147368421,0.9947387684210526,1.5589661578947367,1.6991363157894739,0.8104987889939668,0.8941252620798816,0.8361001034796804,0.5277204128273425,0.6715432835711921
15,Southampton,43.0,27.0,16.0,1.4736842105263157,1.0,1.3157894736842106,2.263157894736842,1.2442912631578946,1.1391070526315792,1.2456698421052632,1.8358281052631578,0.1863287818676504,0.20825849430068205,0.10620374346746293,0.6006660169393213,0.05870677614005502
16,Brighton,41.0,21.0,20.0,1.1578947368421053,0.9473684210526315,1.1578947368421053,1.263157894736842,1.7661885789473686,1.0663918421052632,0.8120381578947369,1.288314052631579,0.8920717437317705,0.5052910236405913,0.771378856656438,0.007917299664434769,0.028592584125293318
17,Burnley,39.0,18.0,21.0,0.7368421052631579,1.0,1.4210526315789473,1.4736842105263157,1.0295369210526315,0.9771961578947369,1.5462924736842105,1.5619555789473685,0.7054422154864239,0.4331029205149419,0.9089155141014928,0.7772584293244509,0.9481430729194347
18,Fulham,28.0,10.0,18.0,0.47368421052631576,0.9473684210526315,1.4736842105263157,1.3157894736842106,1.0041632105263156,1.1566425263157893,1.4850584210526314,1.5484067263157892,0.20067863878438386,0.0680544758291526,0.6654032344958596,0.3919202640620131,0.814944508893221
19,West_Bromwich_Albion,26.0,15.0,11.0,0.7894736842105263,1.0526315789473684,2.0526315789473686,1.9473684210526316,0.9576929052631579,0.8829013157894736,2.036287894736842,1.860494842105263,0.530517642747681,0.47816653912621565,0.8288254540769613,0.7170980681554613,0.5831273237894776
20,Sheffield_United,23.0,16.0,7.0,0.631578947368421,0.42105263157894735,1.4210526315789473,1.894736842105263,0.9388104736842104,0.8064093526315789,1.642934789473684,1.8364242105263158,0.2186091877836926,0.32232196965805326,0.2253230623747569,0.5121013979512017,0.46464359648783815
